"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Run","track Warmup: Run easily for 10–20 minutes; follow with dynamic stretching exercises, drills, and 4-6 x 20-second strides. Workout: 3 sets of 400m, 400m, 800m @ target 5K race pace, with 1:30-2:00 recovery after the 400m reps and 3:00 after the 800s. Variations: For beginners, start with two sets if you’re not used to doing workouts on the track. Advanced runners can substitute the 800 in the last set with a mile at target 5K pace.","","","2017-05-24","","5660.68017578125","","","","","0.500978054470486","3.13899993896484","","77","","139","155","","","0.858963666388469","40.26","19","10","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","One Hour Workout: 2-2-1 Over-Unders Run Before running, do some type of pre-warm-up, which may include dynamic stretching, core work or walking. Warm-up Run 15 minutes easy and build to steady. Main Set Repeat the following sequence 8x: – 2 min at steady effort or marathon pace (aerobic; 80–90% of Lactate Threshold HR or 60% of Max HR) – 2 min hard or 5K effort (threshold; 95–100% of LTHR or 75–80% max HR; or 95% of 5k pace) – 1 min easy or recovery effort (recovery; +90 sec to 2 min per mile slower than marathon pace) Cool-down Run 5 mine easy It will take time for your HR to register for these shorter sets, so use your rate of perceived exertion for this run. If you train by pace, you can use comparable paces to substitute for HR. Read more at http://www.triathlete.com/2016/01/training/one-hour-workout-2-2-1-over-unders-run_127687#PQSD9Ig0s3HBfBwq.99","","","2017-05-25","","3295.56005859375","","","","","0.234682769775391","3.90100002288818","","78","","155","173","","","1.0788964277697","29.15","2","4","0","6","1","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2017-05-25","","45709.96875","228","555","1154.428","","1.40873616536458","9.01299953460693","","87","","","","","","0.930824797002345","120.86","","","","","","","","","","","15","10","13","25","16","5","","","","","",""
"","Bike","Here's how it goes: after a solid warmup, the rider performs a ladder down of intervals in the following pattern: 10' on, 2' off, 8' on, 2' off, 6' on, 2' off, 4' on, 2' off, 2' on, 10' off. Then she repeats that pattern after the 10' recovery interval. Intensities? We can't give away all the secrets, but that first 10' ""on"" interval begins around 70.3 intensity and each subsequent work interval rises in intensity, meaning the finishing intervals are pretty hard!","","","2017-05-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60': 3 x LT efforts (6',7',8')","Bike","Let's rip it up today. Building efforts. Mentally it will challenge you so don't go to negative-ville...stay positive....push your body through! If you hit your limit, drop it to tempo efforts. . 15' WU 5' build to tempo by minute 2 5' easy @ 100 rpm . Cadence is up to you. Self selecting... 6' LT + 4' easy 7' LT + 3' easy 8' LT + 2' easy . 5' CD","1","","2017-05-27","","49926.19921875","231","579","1249.558","","1.50727783203125","9.20100021362305","","91","","145","173","","","0.96351646109256","138.85","3","38","25","25","0","","","","","","18","14","14","15","14","16","","","","","",""
"15': 5' easy, 5' mod, 5' HARD!","Run","Transition run....5' easy, 5' moderate, 5' HARD!","0.25","","2017-05-27","","6457.39990234375","","","","","0.463538343641493","3.86999988555908","","78","","162","181","","","1.0738457928919","58.06","3","3","3","8","5","5","0","","","","","","","","","","","","","","",""
"","Swim","","","","2017-05-28","","3048.06005859375","","","","","0.828163587782118","1.02199995517731","","33","","","","","","0.894455332914221","59.26","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-05-29","","5640.5400390625","","","","","0.447991672092014","3.49699997901917","","77","","","","","","0.962811656238728","45.07","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-05-31","","2579.31005859375","158","545","53.121","","0.0932847256130642","7.68100023269653","","80","","111","127","","","0.761162278849171","4.94","3","3","0","0","0","","","","","","3","1","1","1","1","1","","","","","",""
"","Bike","","","","2017-05-31","","24409.009765625","204","607","595.849","","0.811158582899306","8.35900020599365","","88","","130","164","","","0.877880698247614","61.77","9","29","7","3","0","","","","","","13","9","10","7","6","4","","","","","",""
"","Swim","","","","2017-06-01","","1554.65007781982","","","","","0.363040280077193","1.18596182389334","","24","","","","","","1.04070851714874","40.92","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-01","","6061.64013671875","","","","","0.475783894856771","3.53900003433228","","77","","","","","","0.993061348956668","51.03","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-02","","15850.48046875","186","333","89.829","","0.45810557047526","9.61100006103516","","92","","130","148","","","0.621451530206482","19.23","2","23","2","0","0","","","","","","2","1","3","2","0","0","","","","","",""
"","Bike","","","","2017-06-03","","8296.0595703125","134","465","152.506","","0.318027513292101","7.24599981307983","","86","","","","","","0.682609573652989","14.48","","","","","","","","","","","12","3","1","1","1","1","","","","","",""
"","Run","","","","2017-06-03","","1284.08996582031","","","","","0.112690556844076","3.16499996185303","","76","","","","","","0.838474442418588","8.32","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-04","","972.650024414063","","","","","0.0967394426133898","2.79299998283386","","76","","","","","","0.755519047684965","5.78","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-04","","866.309997558594","","","","","0.156895836724175","1.53400003910065","","33","","","","","","1.34187844345078","37.91","","","","","","","","","","","","","","","","","","","","","",""
"","Other","","","","2017-06-04","","559.760009765625","","","","","0.0529269451565213","2.93799996376038","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-04","","18831.7109375","255","592","446.991","","0.489477233886719","10.6870002746582","","93","","","","","","1.00688034408227","48.68","","","","","","","","","","","4","2","5","8","6","4","","","","","",""
"","Other","","","","2017-06-04","","168.460006713867","","","","","0.0203911103142632","2.29500007629395","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-04","","5153.830078125","","","","","0.368633897569444","3.8840000629425","","78","","","","","","1.09961239400263","48.16","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-04","","18739.310546875","257","584","448.784","","0.486013895670573","10.710000038147","","94","","","","","","1.00770674508614","48.55","","","","","","","","","","","4","2","5","8","6","4","","","","","",""
"","Bike","","","","2017-06-06","","20963.990234375","176","500","469.861","","0.743312513563368","7.83400011062622","","87","","","","","","0.739008088439706","40.16","","","","","","","","","","","16","13","7","3","2","3","","","","","",""
"","Run","","","","2017-06-07","","791.390014648438","","","","","0.0739369455973307","2.97300004959106","","78","","","","","","0.836233728112243","5.36","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-07","","1371.60003662109","","","","","0.298885558446248","1.27268209357971","","26","","","","","","1.11525409415121","41.46","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-07","","3503.63989257813","","","","","0.305175001356337","3.18899989128113","","77","","","","","","0.879591219540512","25.4","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-08","","2057.48999023438","","","","","0.167857225206163","3.40499997138977","","77","","115","151","","","0.942676198869519","15.82","3","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-08","","32581.630859375","231","829","828.792","","0.995055541992187","9.09500026702881","","89","","136","170","","","0.945926547539176","87.69","11","19","25","5","0","","","","","","12","6","10","16","10","6","","","","","",""
"","Swim","","","","2017-06-09","","1097.40005493164","","","","","0.266021112600962","1.14313577411834","","23","","","","","","1.00253638079905","26.81","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-09","","30170.390625","","","","","1.35844143337674","6.16900014877319","","","","128","163","","","0.622828782318106","58.86","12","59","9","1","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-10","","64866.2109375","186","583","1407.852","","2.10417995876736","8.5629997253418","","88","","134","162","","","0.757979883865725","120.07","12","72","42","0","0","","","","","","33","30","33","20","6","4","","","","","",""
"","Bike","","1","","2017-06-11","","26261.169921875","","","","","1.17167588975694","6.22599983215332","","","","125","149","","","0.608613932337808","48.28","8","58","5","0","0","","","","","","","","","","","","","","","","",""
"","Run","","0.5","","2017-06-11","","6739.68017578125","","","","","0.569955579969618","3.28500008583069","","76","","148","164","","","0.904612997881053","50.98","10","13","10","1","0","0","0","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-12","","384.090019226074","","","","","0.101579167048136","1.04664095883107","","20","","","","","","0.918924105381304","7.88","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-12","","823.05004119873","","","","","0.234241112867991","0.97341087173369","","19","","","","","","0.853914499181248","14.58","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-06-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-14","","8623.7099609375","","","","","0.668460015190972","3.58400011062622","","77","","152","176","","","0.989337003876484","71.77","11","10","7","6","3","2","0","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-15","","30792.48046875","","","","","1.47156914605035","5.81199979782104","","","","123","153","","","0.606370638236455","60.52","22","61","5","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-06-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","2.5","","2017-06-17","","67612.671875","226","726","1635.121","","2.00593912760417","9.36299991607666","","91","","151","172","","","0.891078114097089","158.56","2","17","69","33","0","","","","","","21","14","27","32","17","9","","","","","",""
"","Run","","0.333333333333333","","2017-06-17","","4846.740234375","","","","","0.369790547688802","3.64100003242493","","76","","159","181","","","0.99852162796224","39.83","4","3","2","9","1","3","0","","","","","","","","","","","","","","",""
"","Bike","Long MTB","2","","2017-06-18","","42712.16015625","","","","","2.03297837999132","5.83599996566772","","","","127","157","","","0.619432859532752","87.99","25","80","17","0","0","","","","","","","","","","","","","","","","",""
"","Run","2 Mile Tready transition run","0.25","","2017-06-18","","3026.98999023438","","","","","0.249297773573134","3.37299990653992","","78","","149","174","","","0.955911191902924","24.39","5","5","4","0","0","1","0","","","","","","","","","","","","","","",""
"2000yds: 2 x (3x100) + 2 x (4x50)","Swim","Speed work! The FAST sets should be 5 seconds faster than pace on the 100s and at least 3 seconds faster on the 50s. . 200 Free :30 200 Pull :30 4 x 50 Build :20 . Repeat this set 2 times… 3 x 100 (2 @ pace :15, 1 FAST! 1:00) 200 Pull :30 . Repeat this set 2 times 4 x 50 (2 @ Pace :10, 2 Fast :20) 100 (25 few breaths as possible + 75 smooth) :30","0.5","","2017-06-19","","1828.80004882813","","","","","0.404281392097473","1.25279326639265","","25","","","","","","1.09934433212624","53.71","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to the pool","0.0833333333333333","","2017-06-19","","980.590026855469","","","","","0.0929866706000434","2.92899990081787","","77","","121","140","","","0.817629134539154","6.49","5","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run after swim","0.25","","2017-06-19","","2725.73999023438","","","","","0.235796390109592","3.21099996566772","","75","","136","149","","","0.83888494090115","17.73","11","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-06-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Warm-up for Wakefield Wednesday","0.25","","2017-06-21","","3606.47998046875","","","","","0.234306115044488","4.27600002288818","","","","111","144","","","0.61532521462217","9.47","9","4","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Wakefield Wednesday - 4th place Sport Division","0.75","","2017-06-21","","15278.4296875","","","","","0.755072767469618","5.62099981307983","","","","167","179","","","0.891755046111601","66.07","0","0","4","41","0","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride into work","0.666666666666667","","2017-06-22","","18571.5703125","166","600","404.559","","0.675354139539931","7.63899993896484","","88","","125","153","","","0.708080631020946","33.18","8","30","3","0","0","","","","","","17","13","6","3","1","1","","","","","",""
"","Bike","Ride home with some tempo work","1","","2017-06-22","","27945.330078125","210","715","698.684","","0.925486111111111","8.38799953460693","","88","","138","161","","","0.850439434720243","66.11","5","23","28","1","0","","","","","","13","12","11","10","6","4","","","","","",""
"","Run","Transition run","0.25","","2017-06-22","","3460.09067046901","","","","","0.237579718695747","4.04553175931389","","79","","151","172","","","0.986692281269098","24.74","4","4","2","3","1","0","0","","","","","","","","","","","","","","",""
"","Day Off","Life got in the way","","","2017-06-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","2 x 10' efforts on the trainer","1","","2017-06-24","","0.159999996423721","197","504","709.793","","1.00051913791233","4.44197658033652E-05","","92","","145","173","","","0.783613246015354","60.82","2","25","16","18","0","","","","","","18","19","7","15","1","0","","","","","",""
"","Run","Hard running off the bike","0.25","","2017-06-24","","3227.73999023438","","","","","0.214068603515625","4.18800020217896","","77","","178","185","","","1.13291751444372","29.26","0","0","0","1","1","5","6","","","","","","","","","","","","","","",""
"","Bike","Aerobic Mountain Bike","1.75","","2017-06-25","","38642.48828125","","","","","1.76893771701389","6.06799983978271","","","","123","159","","","0.622572551824275","77.07","34","56","16","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-26","","19756.240234375","169","598","432.008","","0.709173583984375","7.73799991607666","","86","","123","152","","","0.739905028557264","38.15","10","30","3","0","0","","","","","","17","11","7","3","2","2","","","","","",""
"","Bike","","","","2017-06-26","","26259.30078125","197","696","656.629","","0.929791666666667","7.84499979019165","","86","","132","173","","","0.909566339357934","76.03","13","23","14","6","0","","","","","","20","12","7","5","4","8","","","","","",""
"","Swim","","","","2017-06-29","","640.150032043457","","","","","0.161651390128666","1.0967407570594","","19","","","","","","0.962395530394042","14.41","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-01","","35392.859375","236","758","869.764","","1.02271247016059","9.61299991607666","","92","","146","171","","","0.937914896980585","88.99","1","18","32","10","0","","","","","","8","8","15","14","10","6","","","","","",""
"","Run","","","","2017-07-01","","3278.55004882813","","","","","0.228005828857422","3.99399995803833","","78","","156","175","","","1.10751213101581","29.86","2","3","2","3","3","1","0","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-02","","407.950012207031","","","","","0.0410552766587999","2.75999999046326","","80","","","","","","0.705169190554209","2.08","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-02","","922.799987792969","","","","","0.26013666788737","0.985000014305115","","27","","","","","","0.862099268465358","16.67","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-02","","886.299987792969","","","","","0.0800208367241753","3.07699990272522","","79","","","","","","0.811457041767506","5.48","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-02","","612.619995117188","","","","","0.20326416015625","0.837000012397766","","27","","","","","","0.732456145289605","7.99","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Tempo around Cape May","1.5","","2017-07-03","","51665.1015625","224","713","1225.172","","1.51996527777778","9.44200038909912","","92","","141","156","","","0.86963626283419","114.38","2","38","52","0","0","","","","","","13","10","30","27","8","4","","","","","",""
"","Run","Hard transition run","0.25","","2017-07-03","","3261.96997070313","","","","","0.222033047146267","4.08099985122681","","78","","154","176","","","1.09143944915112","28.21","2","3","2","3","2","1","0","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-04","","495.529998779297","","","","","0.138192503187391","0.995999991893768","","27","","","","","","0.871438488123053","9.15","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-04","","493.269989013672","","","","","0.049283332824707","2.77999997138977","","80","","","","","","0.772411159162896","3.01","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-04","","585.27001953125","","","","","0.171654442681207","0.947000026702881","","28","","","","","","0.828614443779602","9.77","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-04","","646.380004882813","","","","","0.0566322241889106","3.17000007629395","","78","","","","","","0.9070828201159","4.81","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-04","","596.590026855469","","","","","0.168548329671224","0.982999980449677","","30","","","","","","0.860206669622979","10.73","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-04","","529.450012207031","","","","","0.0476944435967339","3.08400011062622","","77","","","","","","0.893262073180903","3.91","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride with Sara","0.833333333333333","","2017-07-04","","21539.5390625","136","618","396.421","","0.808234456380208","7.40299987792969","","86","","114","147","","","0.607213641586367","29.65","24","24","0","0","0","","","","","","26","14","5","2","1","1","","","","","",""
"","Swim","Ocean swim","0.5","","2017-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Beach run between swim sets","0.166666666666667","","2017-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Strong pre-run bike","0.5","","2017-07-05","","17736.169921875","243","685","447.683","","0.512305840386285","9.61699962615967","","88","","139","167","","","0.962329439943374","46.76","2","14","10","4","0","","","","","","3","5","8","6","5","4","","","","","",""
"","Run","Fast transition run","0.5","","2017-07-05","","6461.39990234375","","","","","0.435840013292101","4.11800003051758","","78","","160","178","","","1.11928642458109","59.2","4","3","5","7","3","5","0","","","","","","","","","","","","","","",""
"","Run","Recovery run with last mile quick","0.583333333333333","","2017-07-06","","6851.75","","","","","0.585635308159722","3.25","","76","","139","157","","","0.898198558270345","51.61","19","15","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Easy ride","1","","2017-07-07","","32232.2890625","189","643","689.787","","1.01652553982205","8.80799961090088","","88","","125","149","","","0.734287386553357","54.61","11","46","4","0","0","","","","","","14","21","17","6","2","2","","","","","",""
"","Swim","","","","2017-07-07","","1060.90002441406","","","","","0.459820556640625","0.640999972820282","","18","","","","","","0.560708766309421","8.11","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Ocean swim with Henry","0.25","","2017-07-08","","1051.82995605469","","","","","0.257076382107205","1.13699996471405","","29","","","","","","0.994339347577969","25.27","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Strong ride with Henry","1","","2017-07-08","","31860.9609375","192","806","713.945","","1.03373385959201","8.56099987030029","","89","","137","169","","","0.892345989255321","81.32","5","35","9","14","0","","","","","","23","12","6","6","8","8","","","","","",""
"","Run","Fast transition run","0.25","","2017-07-08","","3230.64990234375","","","","","0.236757219102648","3.78999996185303","","77","","146","174","","","1.0316449724473","26.92","7","1","1","2","2","1","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-07-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-10","","20448.689453125","172","561","459.932","","0.744273885091146","7.63199996948242","","87","","120","151","","","0.712401127302911","37.25","13","30","1","0","0","","","","","","17","13","7","3","2","2","","","","","",""
"","Bike","","","","2017-07-10","","30106.259765625","196","959","726.012","","1.02777608235677","8.13700008392334","","87","","136","168","","","0.874435179335972","77.75","7","28","24","3","0","","","","","","20","16","9","6","4","7","","","","","",""
"","Bike","","","","2017-07-11","","20537.919921875","161","533","435.306","","0.750221421983507","7.60400009155273","","85","","114","141","","","0.660702404744806","32.34","27","18","0","0","0","","","","","","20","15","6","2","1","1","","","","","",""
"","Bike","","","","2017-07-11","","28193.810546875","181","648","649.887","","1.00045667860243","7.82800006866455","","87","","129","155","","","0.733231732559524","53.26","9","42","9","0","0","","","","","","19","21","11","5","2","3","","","","","",""
"","Swim","","","","2017-07-12","","1372.23006629944","","","","","0.349098890887366","1.08800937679839","","23","","","","","","0.955277901246696","30.43","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-07-12","","6585.5498046875","","","","","0.520651380750868","3.51399993896484","","76","","151","171","","","0.953489150097193","51.58","9","9","3","8","1","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-13","","24314.109375","200","581","541.824","","0.750791693793403","8.99600028991699","","90","","139","159","","","0.793390590914072","47.08","2","20","22","0","0","","","","","","8","13","13","7","2","1","","","","","",""
"","Swim","","","","2017-07-14","","2194.56005859375","","","","","0.498828890588548","1.21925557641723","","25","","","","","","1.06917092904242","60.97","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","SICK!","","","2017-07-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","SICK!","","","2017-07-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","SICK!","","","2017-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Sick but trying to do something","0.5","","2017-07-18","","0","186","450","360.134","","0.536409708658854","0","","89","","131","153","","","0.686980823715801","24.99","4","18","10","0","0","","","","","","3","25","4","0","0","0","","","","","",""
"","Bike","","1","","2017-07-19","","32311.470703125","206","836","737.772","","0.996659749348958","9.00500011444092","","91","","149","169","","","0.869803541556952","74.88","2","16","22","20","0","","","","","","12","13","16","12","4","2","","","","","",""
"","Day Off","SICK!","","","2017-07-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","SICK!","","","2017-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","SICK!","","","2017-07-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Hard at IBSP","1","","2017-07-23","","35466.87109375","258","603","892.049","","0.963152533637153","10.2290000915527","","92","","154","170","","","0.972779197072035","90.23","0","7","29","21","0","","","","","","4","3","15","19","13","4","","","","","",""
"","Run","","0.25","","2017-07-23","","3241.27001953125","","","","","0.222122497558594","4.05299997329712","","78","","160","179","","","1.09405767627107","28.38","1","3","3","3","1","2","0","","","","","","","","","","","","","","",""
"","Run","Recovery Run. Just shuffle around and open the legs up!","0.666666666666667","","2017-07-24","","8482.4697265625","","","","","0.669722222222222","3.51799988746643","","76","","151","173","","","0.978617197742144","70.4","9","13","4","9","3","0","0","","","","","","","","","","","","","","",""
"","Bike","At least 40' of High AeT","1","","2017-07-25","","30699.9609375","210","613","757.112","","1.00245836046007","8.50699996948242","","89","","143","172","","","0.882390190146465","77.53","4","26","17","14","0","","","","","","15","9","11","11","8","5","","","","","",""
"","Run","Transition run","0.25","","2017-07-25","","3243.73999023438","","","","","0.226853332519531","3.97199988365173","","78","","152","182","","","1.087491943768","28.65","1","3","1","2","1","2","1","","","","","","","","","","","","","","",""
"","Day Off","REST","","","2017-07-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy MTB","0.75","","2017-07-27","","19589.640625","","","","","0.756458333333333","7.19299983978271","","","","131","150","","","0.624065022994642","32.42","4","36","6","0","0","","","","","","","","","","","","","","","","",""
"","Swim","","0.5","","2017-07-27","","2103.35010528564","","","","","0.49520583735572","1.1770358436933","","23","","","","","","1.03223143732606","54.46","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","REST","","","2017-07-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","0.416666666666667","","2017-07-29","","5632.70574262397","","","","","0.427911953396267","3.65645425804051","","75","","160","179","","","0.914151334493192","38.8","1","2","9","9","1","2","0","","","","","","","","","","","","","","",""
"","Bike","10' WU 10' add 5-10 watts 10' add 5-10 more watts 10' add 5-10 more watts (should be tempo) 5' easy . Two times through... 3' High Tempo 2' LT 1' AeC 4' Easy . Two times through... 15"" Sub Max effort 1' easy 15"" Max effort 1' easy . 5' CD","0.583333333333333","","2017-07-29","","19312.1339747108","215","401","451.685","","0.58397223578559","9.18619299156456","","89","","138","175","","","0.85108419194801","41.73","5","17","8","6","0","","","","","","2","21","4","4","3","2","","","","","",""
"15' Transition Run: Mile 1 = Oly RPE, Mile 2 = Sprint RPE","Run","Let's hit this one again and see if you run faster! Get off the bike and run hard! Mile 1 should be building to Olympic Pace RPE. Mile 2 should be Sprint Pace RPE. There should be at least 30 second per mile difference between your sprint and Olympic RPE","0.25","","2017-07-30","","3287.96997070313","","","","","0.239652777777778","3.81100010871887","","76","","152","171","","","1.07147701734902","29.38","2","5","2","3","1","0","0","","","","","","","","","","","","","","",""
"","Bike","Long warm-up of the legs (45') and then you throw down with light rest. . 20' @ .75 IF 15' @ .85 IF 5' Easy 10' @ 1.0 IF 10' @ .8 IF 10' @ 1.0 IF 5' CD","1","","2017-07-30","","33032.8203125","244","712","880.504","","1.0028125","9.14999961853027","","90","","145","174","","","1.00781922234265","100.36","4","18","23","16","0","","","","","","11","5","9","15","10","10","","","","","",""
"","Other","Sara - Massage @ 6 pm Sara - Dropoff & Pickup","","","2017-07-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","1","","2017-07-31","","29836.05078125","167","656","601.828","","1.00223612467448","8.26900005340576","","89","","137","164","","","0.724452284383208","51.96","1","39","19","1","0","","","","","","25","18","8","3","2","4","","","","","",""
"","Day Off","Rest","","","2017-08-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Other","Dave - Massage @ 8 pm Sara - Dropoff Dave - Pickup","","","2017-08-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Other","Both - Dropoff Both - Pickup","","","2017-08-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-08-02","","1262.01006317139","","","","","0.326136668523153","1.07123309079807","","22","","","","","","0.94040397649367","27.12","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride with the Disc onboard","0.75","","2017-08-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Short transition run","0.0833333333333333","","2017-08-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600yds: Lots of easy 50s+fast 50s","Swim","300 Free 1:00 3 x 100 (50 Drill + 50 Free) :20 300 Pull 1:00 100 Smooth :20 . 200 (50 easy + 50 below race pace, repeat) :30 150 (50 easy + 50 below @ pace + 50 easy) :30 100 (50 @ pace + 50 easy) :30 50 @ above race pace :30 . 100 Easy","0.333333333333333","","2017-08-02","","1371.59999791517","","","","","0.333333333333333","1.14299999826264","","","","","","","","1","33.33","","","","","","","","","","","","","","","","","","","","","",""
"","Other","Sara - PT @ 4 Both - Dropoff Dave - Pickup","","","2017-08-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25': 4x30"" Pickups","Run","Short pickups @ race pace today. Don't over exert yourself. Just feel the pace and the high turnover with your feet (cadence). . 10' WU . 4 x (30"" @ race pace or slighter faster + 2' easy) . 5' CD","0.416666666666667","","2017-08-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-08-03","","21609.330078125","192","539","495.78","","0.718234727647569","8.35700035095215","","89","","","","","","0.805590194922402","46.33","","","","","","","","","","","11","10","10","6","3","2","","","","","",""
"","Run","","","","2017-08-04","","1613.65002441406","","","","","0.115628051757813","3.87700009346008","","78","","149","163","","","1.01713229513065","12.55","1","2","3","0","0","0","0","","","","","","","","","","","","","","",""
