Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
650843874,"Jul 23, 2016, 2:55:10 PM","Stay safe out there.  During transition run, helped a cyclist that passed out due to heat",Run,,4701,4.84,,FALSE,,activities/717656741.fit.gz
652268868,"Jul 24, 2016, 1:10:11 PM",Ocean current was moving. 10 degrees colder @ the buoys. #IceCreamHeadache,Swim,,2437,"2,397",,FALSE,,activities/719192038.fit.gz
652268913,"Jul 24, 2016, 4:49:29 PM",Training the gut by running home from brunch. Chorizo was a bad idea,Run,,6379,15.07,,FALSE,,activities/719192118.fit.gz
653374870,"Jul 25, 2016, 7:11:29 PM",Recovery swim done in running shorts...aka parachute,Swim,,2238,"1,806",,FALSE,,activities/720376607.fit.gz
653388918,"Jul 25, 2016, 7:01:58 PM",Easy run to pool.  Like running through a sauna today,Run,,3440,1.62,,FALSE,,activities/720391596.tcx.gz
654324860,"Jul 26, 2016, 4:45:52 PM",Easy MTB around Arlington,Ride,,4077,15.4,,FALSE,Highball,activities/721395625.fit.gz
655354145,"Jul 27, 2016, 3:16:21 PM",Quick Ride to Work,Ride,,2316,17.97,,FALSE,Giant Propel Advanced 1,activities/722498595.fit.gz
655837414,"Jul 27, 2016, 9:36:22 PM",Seeing Chris McG in the flesh makes me push more watts,Ride,,7441,42.26,30,FALSE,Giant Propel Advanced 1,activities/723010913.fit.gz
655893450,"Jul 28, 2016, 12:00:44 AM",Transition run...need to slow down,Run,,2403,4.09,,FALSE,,activities/723070991.tcx.gz
656801947,"Jul 28, 2016, 7:15:12 PM",Aerobic swim with dash of drills/recovery,Swim,,2099,"1,829",,FALSE,,activities/724043271.fit.gz
656803968,"Jul 28, 2016, 7:07:00 PM",Easy run post swim,Run,,3944,4.11,,FALSE,,activities/724045401.tcx.gz
657937129,"Jul 29, 2016, 9:56:04 PM",Saw jelly fish the size of basketballs.  AGGH!,Swim,,2697,"1,488",,,,activities/725262522.tcx.gz
657940728,"Jul 29, 2016, 10:07:05 PM",Beach running in between swim sets,Run,,2281,1.8,,FALSE,,activities/725266462.tcx.gz
658856734,"Jul 30, 2016, 2:40:45 PM",Over heated but accomplished the workout,Ride,,12018,96.59,161,FALSE,Felt IA4,activities/726247931.fit.gz
659010796,"Jul 30, 2016, 9:57:53 PM",Delayed transition run but still got one in #heavylegs #stillpaleface,Run,,938,3.27,,FALSE,,activities/659010796.gpx
659986840,"Jul 31, 2016, 11:44:58 AM",Ocean swim with my bro.  Current was movin',Swim,,2208,"1,533",,,,activities/727991026.tcx.gz
659989429,"Jul 31, 2016, 12:00:39 PM",Beach run from Convention Center to The Cove.  Then swim back,Run,,670,1.6,,FALSE,,activities/727997708.tcx.gz
661237322,"Aug 1, 2016, 6:39:47 PM",1000 strong + 10x50 MAX efforts + 200 CD,Swim,,2280,"1,555",,FALSE,,activities/729278359.fit.gz
661304263,"Aug 1, 2016, 6:16:40 PM",Loosening the hamstrings before my swim,Run,,4259,1.59,,FALSE,,activities/729349630.tcx.gz
662522654,"Aug 2, 2016, 10:04:56 PM",Recovery ride with cadence changes,Ride,,3619,27.51,13,FALSE,Giant Propel Advanced 1,activities/730658020.fit.gz
663633917,"Aug 3, 2016, 9:23:14 PM","Gravel recovery run. Bumping into the legendary bike builder, Ben Richards",Run,,2001,6.06,15,FALSE,,activities/731855576.fit.gz
664973447,"Aug 4, 2016, 11:00:00 PM",Aerobic run with Action Chris Jackson,Run,,3030,9.97,,FALSE,,
664973883,"Aug 4, 2016, 9:00:00 PM",200 / 1000 Swim Test (forgot garmin today),Swim,,1920,"2,103",,FALSE,,
665825530,"Aug 5, 2016, 9:27:10 PM",2 x 7.5 min all out efforts. Woof. ,Ride,,4995,35.54,43,FALSE,Giant Propel Advanced 1,activities/734234935.fit.gz
666892404,"Aug 6, 2016, 6:00:47 PM",Hide in a baseball dugout. Fun but stormy recovery MTB,Ride,,5852,24.27,17,FALSE,Highball,activities/735389562.fit.gz
667076056,"Aug 6, 2016, 11:06:03 PM",Humidity elevating HR on easy runs. Thank goodness for pickle juice,Run,,3197,9.66,54,FALSE,Brooks Ghost,activities/735592425.fit.gz
669429866,"Aug 8, 2016, 10:00:53 PM",Strength sets in the pool. Keeping the big toes kissing is tough business!,Swim,,2825,"2,286",,FALSE,,activities/738153411.fit.gz
670280734,"Aug 9, 2016, 5:13:58 PM",Aerobic lunch run,Run,,2440,8.12,33,FALSE,,activities/739080264.fit.gz
671285461,"Aug 10, 2016, 2:27:42 PM",Couple of race week efforts,Ride,,4115,32.19,37,FALSE,Felt IA4,activities/740168874.fit.gz
672818680,"Aug 11, 2016, 9:40:53 PM",Trying to get new bar height dialed jn,Ride,,3116,18.98,,FALSE,Felt IA4,activities/741828195.fit.gz
673837856,"Aug 10, 2016, 9:56:56 PM",Afternoon Run,Run,,275,0.76,,FALSE,,activities/742940662.fit.gz
673837969,"Aug 10, 2016, 10:06:29 PM",Afternoon Swim,Swim,,2412,"1,829",,FALSE,,activities/742940801.fit.gz
673838014,"Aug 10, 2016, 10:58:19 PM",Evening Run,Run,,279,0.89,,FALSE,,activities/742940847.fit.gz
673838142,"Aug 12, 2016, 10:23:26 PM",Waves were cranking.  More body surfing than swim training,Swim,,2036,740,,FALSE,,activities/742940989.fit.gz
674630980,"Aug 13, 2016, 3:34:36 PM",Openers. I think my brain melted to my helmet. Tomorrow is gonna be tough,Ride,,1844,17,14,FALSE,Felt IA4,activities/743806681.fit.gz
675973079,"Aug 14, 2016, 11:15:01 AM",Atlantic City Sprint Tri Swim...fun and fast,Swim,,365,429,0,FALSE,,activities/745267182.fit.gz
675973094,"Aug 14, 2016, 11:46:09 AM",Atlantic City Sprint Tri Run...face melt,Run,,1245,5.04,68,FALSE,Brooks Ghost,activities/745267204.fit.gz
675973100,"Aug 14, 2016, 11:22:43 AM",Atlantic City Sprint Tri Bike...windy and fast,Ride,,1350,14.72,28,FALSE,Felt IA4,activities/745267197.fit.gz
676377036,"Aug 14, 2016, 10:32:13 PM",Post race sunset aerobic endurance cruise,Ride,,4611,36.98,27,FALSE,Felt IA4,activities/745702658.fit.gz
677044098,"Aug 15, 2016, 1:38:39 PM",Easy run on beach in between long swims,Run,,405,1.1,,FALSE,,activities/746432285.fit.gz
677046723,"Aug 15, 2016, 1:23:22 PM",Recovery ocean swim.  Perfect conditions,Swim,,3061,"1,934",,,,activities/746435127.tcx.gz
678341127,"Aug 16, 2016, 4:58:49 PM",Trying to run as slow as possible,Run,,3370,8.61,39,FALSE,,activities/747839422.fit.gz
679264166,"Aug 17, 2016, 1:00:18 PM",Small chainring commute ,Ride,,2626,17.98,8,FALSE,Giant Propel Advanced 1,activities/748839770.fit.gz
679942129,"Aug 17, 2016, 8:26:55 PM",Strengh Swim w Pace 100s,Swim,,2829,"2,560",,FALSE,,activities/749560231.fit.gz
679942212,"Aug 17, 2016, 9:21:59 PM",Run to High School Pool,Run,,336,0.82,1,FALSE,,activities/749560330.fit.gz
679944577,"Aug 17, 2016, 9:41:53 PM",Easy commute home,Ride,,2817,19.25,16,FALSE,Kestrel Legend,activities/749562730.fit.gz
681054645,"Aug 18, 2016, 10:00:29 PM",Hurting myself inside for 3' & 14' ,Ride,,4555,0,41,FALSE,Felt IA4,activities/750766156.fit.gz
681113413,"Aug 18, 2016, 11:45:31 PM","Long, slow transition run in the dark",Run,,3174,9.23,24,FALSE,,activities/750830969.fit.gz
682075058,"Aug 19, 2016, 11:30:08 PM",Sunset run to Poverty Beach post ocean swim,Run,,3729,10.91,,FALSE,,activities/751875612.fit.gz
682124346,"Aug 19, 2016, 10:28:57 PM",Beach run between swims,Run,,1799,1.34,,FALSE,,activities/751930212.tcx.gz
682129404,"Aug 19, 2016, 10:16:42 PM",The dolphins were talking around me.  Cool but freaky,Swim,,3046,"1,756",,,,activities/751935720.tcx.gz
682134029,"Aug 18, 2016, 7:30:00 AM",Miles missed by trainer,Ride,,3600,35.4,,FALSE,Felt IA4,
682817797,"Aug 20, 2016, 12:42:47 PM",East point lighthouse ride w 2x15' tempo @ 70 rpm,Ride,,14282,114.55,86,FALSE,Felt IA4,activities/752674927.fit.gz
683861951,"Aug 21, 2016, 12:19:05 PM",Beach run between swims,Run,,1527,1.42,,FALSE,,activities/753802651.tcx.gz
683863731,"Aug 21, 2016, 12:08:38 PM",Fastest mile swim ever...current was RIPPING!,Swim,,1861,"1,473",,,,activities/753804521.tcx.gz
684310375,"Aug 21, 2016, 8:07:28 PM",Shake It Out spin,Ride,,1710,13.7,7,FALSE,Felt IA4,activities/754280960.fit.gz
684354343,"Aug 21, 2016, 8:44:22 PM",Tough soft sand & stormy. Lightning on the bay!,Run,,2690,8.07,49,FALSE,,activities/754328869.fit.gz
686863874,"Aug 24, 2016, 12:58:28 AM",Lifting before swimming is humbling. No motor skills!,Swim,,1913,"1,852",,FALSE,,activities/757018047.fit.gz
687648250,"Aug 24, 2016, 4:59:04 PM",Indoor sweat test based on HR. Power meter was reading wrong,Ride,,5620,0,37,FALSE,Felt IA4,activities/757855751.fit.gz
687879158,"Aug 24, 2016, 7:48:25 PM",Playing in the trails w Coach Josh. ,Ride,,7240,25.35,19,FALSE,Highball,activities/758096990.fit.gz
689055672,"Aug 25, 2016, 9:17:40 PM",Aerobic jaunt w Chris,Run,,2717,7.61,14,FALSE,,activities/759355607.fit.gz
691002545,"Aug 27, 2016, 12:17:14 PM",WOD ride: 3 x 20' @ 70.3 RPE. Need to fix power meter,Ride,,10332,81.02,73,FALSE,Felt IA4,activities/761455666.fit.gz
691011413,"Aug 27, 2016, 3:57:02 PM",Long transition run. Descending in the heat,Run,,3788,10.07,71,FALSE,,activities/761465394.fit.gz
692620073,"Aug 28, 2016, 8:13:07 PM","Cruise to Conte's, fix bike, then 1 x 15' @ 70.3 target HR/watts",Ride,,5040,35.44,33,FALSE,Felt IA4,activities/763190420.fit.gz
692669270,"Aug 28, 2016, 10:01:18 PM",Easy transition run on the Accotink Trail,Run,,2330,6.57,34,FALSE,Brooks Ghost,activities/763244096.fit.gz
693549896,"Aug 29, 2016, 6:22:20 PM",X-ray time. Heat injury to lungs getting worse,Swim,,2867,"2,286",,FALSE,,activities/764204368.fit.gz
693569486,"Aug 29, 2016, 7:23:35 PM",Afternoon Run,Run,,279,0.84,1,FALSE,,activities/764224958.fit.gz
693580184,"Aug 29, 2016, 6:12:03 PM",Trot to & from pool,Run,,4571,1.66,9,FALSE,,activities/764236250.tcx.gz
695015721,"Aug 30, 2016, 10:39:29 PM",Long Transition Fartlek Run,Run,,4291,13.03,90,FALSE,,activities/765813865.fit.gz
695027557,"Aug 30, 2016, 8:21:40 PM",Efforts on WOD w Kathy McKnight in tow,Ride,,5073,33.68,30,FALSE,Felt IA4,activities/765826316.tcx.gz
696283223,"Sep 1, 2016, 12:06:59 AM",Protecting the lungs. Base trainer ride. Keep HR around 120,Ride,,6128,0,39,FALSE,Felt IA4,activities/767248454.fit.gz
698317900,"Sep 2, 2016, 9:47:26 PM",Doctor didn't say I couldn't go catch a few waves,Surfing,,2427,1.33,,,,activities/769432517.fit.gz
705862403,"Sep 9, 2016, 10:30:40 AM",First workout in 8 days. Pneumonia/Bronchitis comeback will take a long time,Ride,,3654,0,23,FALSE,Felt IA4,activities/777552813.fit.gz
707092896,"Sep 10, 2016, 1:13:54 PM",Another easy ride. Breathing getting slightly better,Ride,,3542,0,23,FALSE,Felt IA4,activities/778915290.fit.gz
707442780,"Sep 10, 2016, 3:19:26 PM",Cure to bronchitis is swimming off coast of Maine w no wetsuit. Ocean heals all,Swim,,2815,"1,564",,FALSE,,activities/779292236.fit.gz
707443257,"Sep 10, 2016, 4:45:11 PM",Low tide run along Ogunquit Beach. Beautiful.,Run,,4120,11.55,,FALSE,Brooks Ghost,activities/779292718.fit.gz
709151286,"Sep 11, 2016, 9:02:09 PM",Practicing next wkd's 70.3 game plan on racing @ 140.6 intensity. Lungs still burn,Ride,,7519,65.43,73,FALSE,Felt IA4,activities/781162105.fit.gz
709172187,"Sep 11, 2016, 11:20:06 PM",Easy transition run. Air gets in easier being upright,Run,,1233,4.13,20,FALSE,,activities/781185115.fit.gz
711208450,"Sep 13, 2016, 6:16:21 PM",Lost my swimming motor skills ,Swim,,2641,"2,012",,FALSE,,activities/783453536.fit.gz
711234922,"Sep 13, 2016, 6:06:14 PM",Run to High School Pool,Run,,4202,1.78,8,FALSE,,activities/783482610.tcx.gz
712597254,"Sep 14, 2016, 10:28:08 PM",Hoping to feel better tomorrow,Ride,,3641,0,39,FALSE,,activities/784992480.fit.gz
714663380,"Sep 16, 2016, 9:40:34 PM",Playing in the waves. Powerful break today,Swim,,1329,740,,FALSE,,activities/787308029.fit.gz
715246110,"Sep 17, 2016, 12:27:31 PM",Openers w Biondi ,Ride,,1289,9.62,8,FALSE,Felt IA4,activities/787965261.fit.gz
715357418,"Sep 17, 2016, 12:53:24 PM",Quick Run off the bike,Run,,738,2.07,9,FALSE,,activities/788086480.fit.gz
717105452,"Sep 18, 2016, 11:27:12 AM",IMAC 70.3.. Ironman watts,Ride,,9132,90.07,281,FALSE,Felt IA4,activities/790021840.fit.gz
717173814,"Sep 18, 2016, 10:58:02 AM",IMAC 70.3 swim. Fighting the current and enjoying the contact,Swim,,1590,"1,557",,FALSE,,activities/790097499.fit.gz
717173843,"Sep 18, 2016, 2:02:50 PM",IMAC 70.3 Run. Doing half marathon on one lung. long picnics at every aid station,Run,,8328,20.9,158,FALSE,,activities/790097515.fit.gz
718232566,"Sep 19, 2016, 9:08:29 PM",Stormy recovery ocean swim.  Should've rocked the wetsuit,Swim,,1735,"1,428",,,,activities/791316831.tcx.gz
718233441,"Sep 19, 2016, 9:19:35 PM",Beach run in rain between swim sets,Run,,1403,1.65,,FALSE,,activities/791317732.tcx.gz
719166310,"Sep 20, 2016, 6:26:58 PM",Recovery run...lungs and quads are sore,Run,,2446,7.47,,FALSE,,activities/792386545.fit.gz
719381274,"Sep 20, 2016, 10:11:47 PM",Junk shake out on commute home,Ride,,3685,27.36,,FALSE,Giant Propel Advanced 1,activities/792602158.fit.gz
720559371,"Sep 21, 2016, 8:00:08 PM",Breaking in new shoes.  Keeping HR @ IM intensity,Run,,3726,11.06,56,FALSE,On Cloudsurfer,activities/793913057.fit.gz
721387550,"Sep 22, 2016, 4:23:32 PM",Sleepy lats.  I'm tired.,Swim,,2325,"2,012",,FALSE,,activities/794870483.fit.gz
721446451,"Sep 22, 2016, 4:12:18 PM",Run to High School Pool,Run,,3776,2,9,FALSE,On Cloudsurfer,activities/794937661.tcx.gz
721590064,"Sep 22, 2016, 9:23:48 PM",Making room for Madi's send off beer & my buddy's band,Ride,,4259,0,0,FALSE,Felt IA4,activities/795100955.fit.gz
722525499,"Sep 23, 2016, 9:15:36 PM",Following my shadow for recovery ride,Ride,,2893,19.63,12,FALSE,Felt IA4,activities/796197152.fit.gz
722572404,"Sep 23, 2016, 10:27:54 PM",Watching the sunset from my surfboard,Surfing,,2144,1.11,,,,activities/796251177.fit.gz
723774655,"Sep 24, 2016, 6:27:50 PM",Sweet Chipotle Beef Jerky is my magic fuel,Ride,,16307,129.95,133,FALSE,Felt IA4,activities/797627548.fit.gz
723818593,"Sep 24, 2016, 11:16:12 PM",Very dark transition run to the ferry and back,Run,,2923,7.65,20,FALSE,On Cloudsurfer,activities/797678559.fit.gz
724602894,"Sep 25, 2016, 1:26:08 PM",Bodysurfing heavy shore break w Biondi. Tossed around like ragdolls,Surfing,,2648,0.5,,,,activities/798567582.fit.gz
725004059,"Sep 25, 2016, 6:22:32 PM",Beautiful pre-run ride along the water. Legs are trashed,Ride,,3687,29.96,23,FALSE,Felt IA4,activities/799011046.fit.gz
725109077,"Sep 25, 2016, 7:46:46 PM","Progression 10 miler. Stay aerobic for 60', last 20' tempo+",Run,,5555,16.25,71,FALSE,On Cloudsurfer,activities/799129247.fit.gz
727152254,"Sep 27, 2016, 8:33:37 PM",Thanks Kur for the retro fit,Ride,,4054,29.16,21,FALSE,Felt IA4,activities/801503979.fit.gz
727371361,"Sep 28, 2016, 1:44:18 AM",Senses are really heightened w late night running ,Run,,3337,9.68,21,FALSE,On Cloudsurfer,activities/801755197.fit.gz
728236412,"Sep 28, 2016, 6:02:49 PM",Recovery swim. Garmin owes me 100 yds,Swim,,3560,"3,200",,FALSE,,activities/802747105.fit.gz
729101068,"Sep 29, 2016, 5:16:40 PM",4 x hill bounds in the rain. Everything else recovery pace,Run,,3770,11,27,FALSE,On Cloudsurfer,activities/803759944.fit.gz
729704368,"Sep 30, 2016, 11:26:10 AM",Super easy recovery spin,Ride,,1948,0,10,FALSE,Felt IA4,activities/804454990.fit.gz
730916426,"Oct 1, 2016, 1:45:20 PM",Wilson's jacuzzi jets are clutch! Long course meters hurts,Swim,"400 Free 1:00
800 fins (400 IM Kick/drill, repeat) 1:00
.
1200 paddles @ 1:30-1:35 pace w slow & strong cadence 2:00
.
12 x 100 @ 1:25-1:30 pace 5-7 spm faster than previous set. :30
.
300 fins kick/swim
100 easy & smooth",3900,"4,000",,FALSE,,
732671833,"Oct 2, 2016, 6:48:53 PM",Uncomfortable long ride. Foot was numb for 90% of it,Ride,,17632,121.82,111,FALSE,Felt IA4,activities/807776942.fit.gz
732674372,"Oct 3, 2016, 12:15:25 AM",Transition run...working on my IM shuffle game,Run,,2414,7.16,19,FALSE,On Cloudsurfer,activities/807780165.fit.gz
733489790,"Oct 3, 2016, 8:13:26 PM",Pre-run ride. Easy MTB. I can feel my foot!,Ride,,4394,23.37,15,FALSE,Highball,activities/808734108.fit.gz
733596975,"Oct 3, 2016, 10:03:17 PM",Negative Split Long Run. Legs are sore,Run,,5961,16.12,43,FALSE,On Cloudsurfer,activities/808847319.fit.gz
735542640,"Oct 5, 2016, 5:42:49 PM","10 x 300 (Easy, Kick Drill w Fins, IM no Free, Paddles, Neg Split by 5 seconds, REPEAT)",Swim,,3373,"2,812",,,,activities/811123123.tcx.gz
735689825,"Oct 5, 2016, 10:32:08 PM",Recovery run with a few pickups on the track.,Run,,1806,5.38,27,FALSE,,activities/811284454.fit.gz
736096314,"Oct 6, 2016, 10:52:28 AM",Easy trainer spin,Ride,,3073,0,17,FALSE,Felt IA4,activities/811765126.fit.gz
736724717,"Oct 6, 2016, 10:16:36 PM",Crappy run w hill bounding. Need more sleep,Run,,4260,10.67,16,FALSE,,activities/812477188.fit.gz
737483355,"Oct 7, 2016, 7:40:50 PM",Ocean was powerful tonight,Swim,,2394,"1,620",,FALSE,,activities/813452368.fit.gz
738611884,"Oct 8, 2016, 8:06:01 PM","Strong waves, rain, and dolphins. What a swim. ",Swim,,3077,"1,970",,FALSE,,activities/814760280.fit.gz
739853022,"Oct 9, 2016, 7:26:23 PM",Easy ride. Still uncomfortable on bike & numb foot,Ride,,3644,26.71,20,FALSE,Felt IA4,activities/816164042.fit.gz
739901393,"Oct 9, 2016, 8:41:38 PM","Easy on HR, legs flat & tight ",Run,,2774,8.43,41,FALSE,,activities/816218977.fit.gz
740930113,"Oct 10, 2016, 8:23:57 PM",IM Trainer ride: 90' + 4 slices pizza & stretch + 90',Ride,,13067,0,53,FALSE,Felt IA4,activities/817407737.fit.gz
740956142,"Oct 11, 2016, 12:17:47 AM",Pleasant night transition run,Run,,1804,5.6,12,FALSE,,activities/817437269.fit.gz
742928908,"Oct 12, 2016, 10:01:21 PM",Out and back easy w a few 2-3' aerobic bursts,Run,,1782,5.56,10,FALSE,,activities/819710322.fit.gz
743561178,"Oct 13, 2016, 3:56:41 PM",Descending 100s in between presentations today,Swim,,2831,"2,286",,FALSE,,activities/820468590.fit.gz
745785906,"Oct 15, 2016, 2:42:47 PM",IMAZ training in Cape May. Can't feel my feet,Ride,,22351,160.88,154,FALSE,Felt IA4,activities/823219727.fit.gz
745847725,"Oct 15, 2016, 9:22:29 PM",Beautiful Sunset Transition Run,Run,,2493,7.53,23,FALSE,,activities/823292118.fit.gz
746676023,"Oct 16, 2016, 1:01:04 PM",Big thanks to Biondi for paddling next to me through tough current & chop,Swim,,4624,"3,295",,FALSE,,activities/824439198.fit.gz
747849229,"Oct 17, 2016, 6:02:40 PM",Recovery Ride to Bird Conservatory,Ride,,2747,21.39,8,FALSE,Felt IA4,activities/825989293.fit.gz
747995431,"Oct 17, 2016, 7:01:05 PM",Amazing run around The Nature Conservancy bird sanctuary,Run,,1840,4.88,7,FALSE,,activities/826156440.fit.gz
748520301,"Sep 27, 2016, 2:19:41 PM",Morning Ride,Ride,,1797,0,2,FALSE,,activities/826775030.fit.gz
748949381,"Oct 18, 2016, 7:50:09 PM",Alternating easy and strong miles,Run,,4091,13.33,80,FALSE,,activities/827262974.fit.gz
749480288,"Oct 19, 2016, 11:23:37 AM",AM Trainer Session: 20' WU + 2 x 15' @ IM intensity,Ride,,3784,0,17,FALSE,Felt IA4,activities/827895974.fit.gz
749808916,"Oct 19, 2016, 4:09:00 PM",Lunch Swim.  Finish FAST!,Swim,,2862,"2,377",,FALSE,,activities/828274177.fit.gz
750841035,"Oct 20, 2016, 6:46:08 PM",Great time of the year to run through the woods,Run,,2572,8.11,40,FALSE,,activities/829479090.fit.gz
750977394,"Oct 20, 2016, 9:30:53 PM",Foot numbness solved. Pro tip: always have snug shoes.,Ride,,4707,40.22,50,FALSE,Felt IA4,activities/829628513.fit.gz
751753357,"Oct 21, 2016, 8:04:01 PM",Ocean temp mid 60s & tasty waves. It's all good!,Swim,,4277,"2,768",,FALSE,,activities/830543989.fit.gz
751757179,"Oct 21, 2016, 8:30:44 PM",Soft sand running in wetsuit between swim sets,Run,,900,2.41,,FALSE,,
752823464,"Oct 22, 2016, 4:13:13 PM",Mental Fortitude. 4.5 hours on the trainer and no internet,Ride,,18832,0,71,FALSE,Felt IA4,activities/831786000.fit.gz
752881480,"Oct 22, 2016, 10:03:09 PM",Speedy Sunset Transition Run. 30 mph winds...wow!,Run,,2754,8.45,42,FALSE,,activities/831846517.fit.gz
753705523,"Oct 23, 2016, 2:55:04 PM","Pre-run trainer ride w 6 x 30"" building efforts",Ride,,3016,0,19,FALSE,Felt IA4,activities/832791596.fit.gz
753940366,"Oct 23, 2016, 4:28:38 PM",12 miles @ IM intensity + last 3 @ HIM,Run,,9068,24.22,92,FALSE,,activities/833058452.fit.gz
754763693,"Oct 24, 2016, 5:10:50 PM",Little too active of a recovery swim,Swim,,2560,"2,195",,FALSE,,activities/834019120.fit.gz
755629543,"Oct 25, 2016, 4:12:07 PM",Aerobic Lunch Run w Action Chris Jackson,Run,,2788,8.72,12,FALSE,,activities/835024108.fit.gz
756785234,"Oct 26, 2016, 6:00:07 PM","Where there's smoke, there's fire",Swim,,3351,"2,835",,FALSE,,activities/836345796.fit.gz
757631602,"Oct 27, 2016, 4:48:41 PM",Rain run,Run,,2492,7.66,39,FALSE,,activities/837337848.fit.gz
759708875,"Oct 29, 2016, 4:30:46 PM",Trainer Love: 1 hr efforts @ IM intensity,Ride,,12807,0,89,FALSE,Felt IA4,activities/839753292.fit.gz
759789444,"Oct 29, 2016, 8:50:42 PM",Dolphin watching transition run to tip of jetty & back,Run,,3630,8.72,26,FALSE,,activities/839838207.fit.gz
760708778,"Oct 30, 2016, 2:57:50 PM","58 degrees, choppy, and ice cream headache but ocean is still amazing!",Swim,,2340,"1,921",,FALSE,,activities/840903471.fit.gz
761049572,"Oct 30, 2016, 5:32:39 PM",Last 3 miles unleashed NJ attitude,Run,,12584,32.22,107,FALSE,,activities/841288138.fit.gz
762947276,"Nov 1, 2016, 6:14:31 PM",10 x 200 Recovery Swim with lots of fun sprinkled in,Swim,,3009,"2,012",,FALSE,,activities/843526694.fit.gz
763093242,"Nov 1, 2016, 9:15:16 PM",Super easy recovery spin to flush the legs,Ride,,3211,0,72,FALSE,Felt IA4,activities/843680354.fit.gz
764038602,"Nov 2, 2016, 7:07:37 PM",Peak Foliage MTB Shred,Ride,,5507,25.76,22,FALSE,Highball,activities/844783931.fit.gz
764096235,"Nov 2, 2016, 8:54:17 PM",Keep HR Low Transition Run. IM shuffle form,Run,,2168,6.45,8,FALSE,,activities/844842957.fit.gz
765083815,"Nov 3, 2016, 9:18:51 PM",Trainer ride w 2 x (10' @ race intensity + 5' above),Ride,,3647,0,24,FALSE,Felt IA4,activities/845991169.fit.gz
766672253,"Nov 5, 2016, 2:15:34 PM",IM prep swim. Lots of 400s,Swim,,4253,"3,681",,FALSE,,activities/847825767.fit.gz
766982094,"Nov 5, 2016, 6:10:38 PM",Nonstop trainer ride w 5x6' tempo efforts at the end,Ride,,12005,0,79,FALSE,Felt IA4,activities/848176124.fit.gz
767040736,"Nov 5, 2016, 10:04:25 PM",Negative Split Transition Run. Crushed it,Run,,2768,9.67,42,FALSE,,activities/848237308.fit.gz
768248618,"Nov 6, 2016, 9:10:12 PM",Dialing in the race setup on the trail,Ride,,3911,33.9,26,FALSE,Felt IA4,activities/849644583.fit.gz
768287655,"Nov 6, 2016, 10:30:58 PM",Transition run in the dark. Keep HR @ 130 or less,Run,,2168,6.67,8,FALSE,,activities/849683711.fit.gz
769799408,"Nov 8, 2016, 4:51:04 PM",Sharing a lane with Sara and Mr Bump,Swim,,3149,"2,195",,FALSE,,activities/851466019.fit.gz
770062402,"Nov 8, 2016, 8:46:43 PM",Final Ride on TT Bike. It's off to AZ,Ride,,4743,38.57,43,FALSE,Felt IA4,activities/851741895.fit.gz
770769333,"Nov 9, 2016, 6:48:16 PM",Recovery run.,Run,,2143,6.6,,FALSE,,activities/852582581.fit.gz
771936789,"Nov 11, 2016, 2:11:01 AM",Late Night Recover Spin,Ride,,3620,0,13,FALSE,Giant Propel Advanced 1,activities/853916517.fit.gz
772336119,"Nov 11, 2016, 2:54:48 PM",Feeling sick & sloppy but pushed through,Swim,,3241,"2,743",,FALSE,,activities/854408960.fit.gz
772649992,"Nov 11, 2016, 9:34:23 PM",Snuck in a run before ferry to Cape May,Run,,3098,10.27,42,FALSE,,activities/854761282.fit.gz
773667657,"Nov 12, 2016, 10:05:45 PM",Staring at a wall w 40' IM intensity effort,Ride,,3979,0,18,FALSE,Giant Propel Advanced 1,activities/855942464.fit.gz
774712052,"Nov 13, 2016, 6:58:59 PM",Fueled by Uncle Bill's Pancake House,Ride,,4470,32.48,22,FALSE,Giant Propel Advanced 1,activities/857143920.fit.gz
774758091,"Nov 13, 2016, 8:31:59 PM",Negative Split Transition Run,Run,,1745,6.5,30,FALSE,,activities/857194772.fit.gz
776209863,"Nov 15, 2016, 3:00:37 PM",Race Week Swim,Swim,"300 Free
300 Paddles
.
4 x 50 descend
.
2 x 100 @ RPE 8
1 x 100 @ RPE 5
.
2 x 100 @ RPE 7
1 x 100 @ RPE 5
.
2 x 100 @ RPE 5/6
1 x 100 @ RPE 5",1764,"1,555",,FALSE,,activities/858917943.fit.gz
776300065,"Nov 15, 2016, 4:46:28 PM",Dancing on the trainer,Ride,,2825,0,14,FALSE,Giant Propel Advanced 1,activities/859024725.fit.gz
776728382,"Nov 16, 2016, 1:21:35 AM",Dr Kur Sohn to the rescue. Spinning out the needle work. Quad feels GREAT! ,Ride,,1037,0,3,FALSE,Giant Propel Advanced 1,activities/859470760.fit.gz
777618692,"Nov 16, 2016, 11:52:58 PM",Ironman Arizona shakeout on run course,Run,,2176,6.5,8,FALSE,,activities/860503191.fit.gz
778275803,"Nov 17, 2016, 6:47:22 PM",AZ outdoor pools are the bomb,Swim,,2412,"1,280",,FALSE,,activities/861311183.fit.gz
778444881,"Nov 17, 2016, 9:54:57 PM",Beeline Hwy fast w right wind combo. Not on race day :(,Ride,,3484,35.46,28,FALSE,Felt IA4,activities/861500947.fit.gz
