"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Swim","Swim in Hamden","0.5","","2016-05-14","","1371.60003662109","","","","","0.330095835791694","1.15275619040907","","23","","","","","","0.323308204325317","1.12","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run at Sleeping Giant","1","","2016-05-14","","11693.8896484375","","","","","1.02794942220052","3.16000008583069","","76","","155","184","","","0.856685091990316","83.62","21","12","3","7","5","8","4","","","","","","","","","","","","","","",""
"","Bike","Bike the trail","2","","2016-05-15","","68081.0234375","12","161","0.474","","2.00194580078125","9.44699954986572","","74","","","","","","","125","","","","","","","","","","","1","0","0","0","0","0","","","","","",""
"","Run","Transition Run","0.25","","2016-05-15","","3261.30004882813","","","","","0.234879438612196","3.85700011253357","","77","","","","","","1.07990703126674","29.28","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB","1","","2016-05-16","","23379.4296875","","","","","1.00915086534288","6.43499994277954","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-05-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to pool","0.0833333333333333","","2016-05-18","","792.710021972656","","","","","0.0688641654120551","3.19799995422363","","76","","","","","","0.885043583095335","5.59","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Recovery Run","0.666666666666667","","2016-05-18","","8055.009765625","","","","","0.643808865017361","3.47499990463257","","76","","","","","","0.978294177603032","67.49","","","","","","","","","","","","","","","","","","","","","",""
"2400yds: 400 timed + 4x100 faster + 400 timed","Swim","Can you match the 400 time early in the workout to the one at the end? . 400 Easy WU :45 400 Pull (faster than WU...slightly) :45 400 Free (faster than WU) :45 - record time . 100 easy . 4 x 100 @ 2 seconds faster than previous 400 free pace :10 100 easy . 400 Free (match earlier recorded time) 1:00 . 200 CD","0.333333333333333","","2016-05-18","","1371.60003662109","","","","","0.333191391626994","1.14068633839453","","24","","","","","","0.320304469464064","1.09","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run from Pool","0.0833333333333333","","2016-05-18","","823.289978027344","","","","","0.070740000406901","3.23300004005432","","76","","","","","","0.79050741857993","4.59","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Long MTB Session","3.5","","2016-05-19","","81090.6328125","","","","","3.60078531901042","6.25600004196167","","","","120","166","","","0.609212491771216","152.9","84","109","22","1","0","","","","","","","","","","","","","","","","",""
"","Day Off","Build a deck","","","2016-05-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Build Deck","","","2016-05-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2400yds: 400 timed + 4x100 faster + 400 timed","Swim","Can you match the 400 time early in the workout to the one at the end? . 400 Easy WU :45 400 Pull (faster than WU...slightly) :45 400 Free (faster than WU) :45 - record time . 100 easy . 4 x 100 @ 2 seconds faster than previous 400 free pace :10 100 easy . 400 Free (match earlier recorded time) 1:00 . 200 CD","0.666666666666667","","2016-05-22","","1012.11999511719","","","","","0.640405544704861","0.439000010490417","","15","","","","","","0.122971990941929","0.12","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition Beach Run","0.75","","2016-05-22","","8081.669921875","","","","","0.752431098090278","2.98399996757507","","75","","141","157","","","0.821526174765191","55.84","26","17","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","MTB in Golden, CO. Apex and enchanted forest reverse (Odd Day)","1.5","","2016-05-23","","17780.0703125","","","","","1.51820448133681","3.25300002098084","","","","128","162","","","0.649791660851631","71.75","25","36","30","1","0","","","","","","","","","","","","","","","","",""
"","Bike","Apex and Enchanted Forest MTB @ Golden, CO (Even day)","1.5","","2016-05-24","","26128.16015625","","","","","1.55199978298611","4.67600011825562","","","","128","157","","","0.636567700696128","70.45","23","48","21","0","0","","","","","","","","","","","","","","","","",""
"","Run","Transition run up Lookout Mountain","0.25","","2016-05-24","","3276.169921875","","","","","0.252063615587023","3.60999989509583","","76","","","","","","1.00134523571011","27.07","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Easy swim with Altitude sickness @ Golden Community Center","0.333333333333333","","2016-05-24","","1005.83999847112","","","","","0.333333333333333","0.838199998725936","","","","","","","","0.234789915609506","0.43","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride @ North Table in Golden, CO","0.833333333333333","","2016-05-25","","16808.830078125","","","","","0.877042778862847","5.32399988174438","","","","139","174","","","0.697815748225138","47.15","4","25","17","7","0","","","","","","","","","","","","","","","","",""
"","Run","Long Run @ Red Rocks & Dinosaur Ridge","1.25","","2016-05-25","","12914.75","","","","","1.20082221137153","2.98699998855591","","74","","","","","","0.813906641081835","88.57","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-05-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","HARD run with Carter J","0.5","","2016-05-27","","8059.14013671875","","","","","0.537521124945747","4.16499996185303","","79","","","","","","1.135460862707","75.67","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","FLAT!","0.5","","2016-05-28","","15139.2900390625","190","535","288.971","","0.422914428710937","9.94400024414063","","93","","129","149","","","0.727947651882835","22.09","3","20","2","0","0","","","","","","4","10","8","2","0","0","","","","","",""
"","Run","Transition beach run","0.666666666666667","","2016-05-28","","7227.5498046875","","","","","0.667657470703125","3.00699996948242","","76","","","","","","0.834958440680979","51.05","","","","","","","","","","","","","","","","","","","","","",""
"2800yds: Base Pace 6x100,6x75,6x50","Swim","Out & Ins @ the bay","0.166666666666667","","2016-05-29","","644.200012207031","","","","","0.177556949191623","1.00800001621246","","27","","","","","","0.282300948626131","0.4","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Efforts around Cape May","2","","2016-05-29","","62726.921875","178","527","1325.053","","2.07364583333333","8.40299987792969","","91","","","","","","0.742335824756416","114.32","","","","","","","","","","","37","36","27","15","6","3","","","","","",""
"2800yds: Base Pace 6x100,6x75,6x50","Swim","We are working hard today on our aerobic capacity in the water. Little rest on a few of these sets. Find your 'base' pace and hold it! . 300 Free :45 300 Pull :45 100 Free @ perceived half ironman pace...get your time...this is your base pace for the rest of the workout! :20 100 Pull easy :30 . Your goal is to hold the same pace throughout the next set 6 x 100 @ base pace + :10 rest 200 Pull Easy 1:00 6 x 75 @ base pace + :10 rest 200 Pull Easy 1:00 6 x 50 @ base pace + :05 rest 100 Pull Easy 1:00 6 x 25 (odd FAST, even easy) . 100 CD","1","","2016-05-30","","1828.80004882813","","","","","0.4314155570666","1.17265350605186","","24","","","","","","0.329837253747441","1.55","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","High / Low style workout. Grind it out during the efforts and take it easy + spin during the low intensity sections. Your goal should be consistent pacing and power throughout the efforts. If done outside, I sometimes repeat the same section and watch my numbers so I can ensure that I'm dialed in. . 15' WU . 10' @ 1 zone below target race pace 10' EASY . Repeat 2 times... 10' @ target race pace 10' EASY . 15' CD","1.5","","2016-06-03","","29108.009765625","","","","","1.42717081705729","5.66499996185303","","","","106","140","","","0.590860249798979","55.69","68","18","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-04","","34539.6484375","243","827","980.777","","1.13318054199219","8.46700000762939","","89","","150","180","","","1.00564767966915","113.28","5","10","30","23","0","","","","","","13","4","9","17","14","11","","","","","",""
"","Run","Short transition run. Turn up the heat in the middle. See what legs have left :)","0.25","","2016-06-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Grip it and rip it","0.75","","2016-06-06","","27913.220703125","258","457","711.752","","0.767381930881076","10.1040000915527","","92","","151","177","","","0.986510930578861","73.83","1","12","18","15","0","","","","","","2","7","11","11","10","6","","","","","",""
"","Bike","Easy MTB","1.25","","2016-06-07","","25158.51953125","","","","","1.18585137261285","5.89300012588501","","","","120","144","","","0.601096761100497","47.68","22","49","0","0","0","","","","","","","","","","","","","","","","",""
"2000yds: Easy swim with fun 25s","Swim","Easy swim...focus on your stroke today and go slow. . 4 x 200 (Odd: Pull, even: Free) :40 . 4 x 100 (50 Drill + 50 Free) :30 . 4 x 50 (Build) :20 . 4 x 25 (how few breaths can you take each lap?) :20 . 400 Pull EASY 1:00 . 100 CD","0.75","","2016-06-08","","1463.0400390625","","","","","0.367357224093543","1.10402618127757","","20","","","","","","0.309882399439159","1.09","","","","","","","","","","","","","","","","","","","","","",""
"2000yds: 6x100 @ race pace","Swim","Long and slow warm-up. Then some short speed to mimic race day situations . 300 Free 1:00 300 Pull 1:00 4 x 50 (25 build + 25 free with good form) :15 . 2 x (100 @ race start pace :20 + 100 Pull easy :20) . 2 x (100 @ mid race pace :20 + 100 Pull easy :20) . 2 x (100 @ race finish pace :20 + 100 Pull easy :20)","0.666666666666667","","2016-06-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45': 4x4 short race efforts","Bike","Race week style bike outside or inside . 15' gradual warm-up . 2 x (3' @ perceived race pace + 2' easy) . 10' Aerobic Endurance . 2 x (3' @ perceived race pace + 2' easy)","0.75","","2016-06-09","","36797.5390625","","","","","1.35503553602431","7.54300022125244","","","","132","163","","","0.650325396803531","63.98","9","48","23","1","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-06-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-06-10","","3236.9599609375","","","","","0.247640550401476","3.63100004196167","","77","","","","","","0.974356282158766","25.19","","","","","","","","","","","","","","","","","","","","","",""
"20': Openers","Bike","Openers...loosen the legs and get them ready to fire! Ride between 90-100 rpm. . 10' WU . 2 x (1' @ perceived race pace + 4' Recovery)","0.333333333333333","","2016-06-11","","7895.419921875","135","560","143.697","","0.297574157714844","7.36999988555908","","86","","121","163","","","0.72211204412633","15.07","8","7","2","0","0","","","","","","12","2","1","1","1","1","","","","","",""
"5': Tran Run Openers","Run","Short and easy transition run. Practice your T2!","0.0833333333333333","","2016-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-12","","19439.970703125","219","592","430.947","","0.546604173448351","9.87899971008301","","95","","","","","","0.872132391499646","41.04","","","","","","","","","","","5","5","10","7","3","2","","","","","",""
"","Swim","","","","2016-06-12","","727.559997558594","","","","","0.140585276285807","1.43799996376038","","30","","","","","","0.402678328508965","0.92","","","","","","","","","","","","","","","","","","","","","",""
"","Other","","","","2016-06-12","","621.760009765625","","","","","0.0543369462754991","3.17899990081787","","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Other","","","","2016-06-12","","45.1199989318848","","","","","0.00354277769724528","3.53800010681152","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-06-12","","4983.68017578125","","","","","0.364373881022135","3.79900002479553","","76","","","","","","1.06133087962485","44.34","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-06-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB","1.75","","2016-06-14","","34920.01171875","","","","","1.77513197157118","5.46400022506714","","","","116","150","","","0.596798006264843","71.07","47","58","2","0","0","","","","","","","","","","","","","","","","",""
"30': 3 x (1' @ race pace + 4' easy)","Run","Gradual build the warm-up. Then build each race pace effort till you find your groove. This will help open your legs up. . 15' WU . 3 x (1' @ race pace + 4' easy)","0.5","","2016-06-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2700yds: 2x(3x100 descend + 200 build)","Swim","Little bit of speed work after a long warm-up. Make sure the final 100 at the end of each set is FASTEST! If you can, descend the 200 Free. Another goal is to try to hold the same times each time through the main set. . 300 Free :30 300 Pull :30 300 Choice :30 6 x 50 :20 odds: drill/swim by 25 evens: build . Run through this set two times... 3 x 100 descend :10 100 easy :30 1 x 200 build :10 100 Easy :30 . 100 CD","0.916666666666667","","2016-06-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50': 5 x 3' varying race pace efforts","Bike","I really want you to feel out your race pace. Try not to look at your device too much. Dial it in by RPE, please! . 15' WU . 2 x (3' easier than race pace + 3' EASY) . 2 x (3' @ race pace + 3' EASY) . 1 x (3' @ faster than race pace + 3' EASY) . 5' CD","0.833333333333333","","2016-06-16","","40690.6015625","156","572","832.928","","1.48637505425347","7.60400009155273","","87","","","","","","0.651804036940416","62.61","","","","","","","","","","","44","25","10","4","3","2","","","","","",""
"","Bike","","","","2016-06-17","","35355.6484375","160","623","703.744","","1.21997219509549","8.05000019073486","","88","","","","","","0.705534595835293","60.41","","","","","","","","","","","37","17","7","4","3","4","","","","","",""
"2000yds: 2 x (4x25 hypox + 400)","Swim","We all need a little variety in our life. Let me sprinkle some at you! . 2 x 200 WU (odd: free, even: pull) 2 x 50 Build :20 100 Easy :30 . 4 x 25 (take as few breaths as possible per lap...can you do zero?) :15 400 Pull Smooth (breath every 3-5 strokes) 1:00 . 4 x 25 (take as few breaths as possible per lap...are you better, worse, or same as first set?) :15 400 Free (breath every 3-5 strokes) 1:00 . 4 x 50 @ race pace :20 200 CD easy and smooth....is your stroke together or falling apart?","0.75","","2016-06-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20': Openers","Bike","Openers...loosen the legs and get them ready to fire! Ride between 90-100 rpm. . 10' WU . 2 x (1' @ perceived race pace + 4' Recovery)","0.333333333333333","","2016-06-18","","72538.03125","266","606","2112.295","","2.21645141601562","9.09099960327148","","92","","146","174","","","1.03726851749438","237.36","2","43","67","20","0","","","","","","21","4","11","31","33","32","","","","","",""
"5': Tran Run Openers","Run","Short and easy transition run. Practice your T2!","0.0833333333333333","","2016-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-06-18","","2000","","","","","0.441922779083252","1.25563939041219","","27","","","","","","0.352137997953959","1.93","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-19","","49968.8984375","","","","","2.48390977647569","5.58799982070923","","","","120","150","","","0.59976355605149","101.29","54","90","6","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-20","","35332.48828125","163","644","745.888","","1.27522922092014","7.69600009918213","","86","","122","160","","","0.709226121046168","64.03","26","45","6","0","0","","","","","","34","20","10","5","3","4","","","","","",""
"","Swim","","","","2016-06-21","","1500","","","","","0.375540557437473","1.10852455381887","","22","","","","","","0.310787609210231","1.13","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-21","","14329.3701171875","","","","","1.15809529622396","3.43700003623962","","","","108","145","","","0.591604518653088","45.06","50","20","0","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Massage","","","2016-06-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-06-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-06-24","","763.700012207031","","","","","0.205097503662109","1.03400003910065","","26","","","","","","0.289728825757831","0.5","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-06-24","","5882.2001953125","","","","","0.509939168294271","3.2039999961853","","76","","","","","","0.886484690290109","43.66","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride home...long way. Hammer the shit out of 4 mile run & WOD","1.5","","2016-06-25","","19826.6796875","223","466","467.091","","0.581483357747396","9.4709997177124","","93","","","","","","0.867843014721806","43.27","","","","","","","","","","","4","6","12","9","3","1","","","","","",""
"","Swim","","","","2016-06-26","","2196.7099609375","","","","","0.528605278862847","1.15400004386902","","28","","","","","","0.323348243867659","1.79","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-06-26","","7.82999992370605","229","496","827.832","","1.0020208062066","0.0020000000949949","","95","","","","","","0.897555558497556","80.18","","","","","","","","","","","4","21","15","7","11","2","","","","","",""
"","Run","","","","2016-06-26","","8046.72248946282","","","","","0.75","2.98026758868993","","76","","","","","","0.81976935452725","49.63","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Ocean Swimming in Cape May","0.25","","2016-06-27","","914.399998610112","","","","","0.2","1.2699999980696","","","","","","","","0.355742296378039","0.9","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride at Wakefield","1.25","","2016-06-29","","28463.7890625","","","","","1.35205552842882","5.84800004959106","","","","115","152","","","0.601102636522443","54.54","47","33","1","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","2.5","","2016-06-30","","49983.671875","","","","","2.51940022786458","5.51100015640259","","","","123","163","","","0.615645335917127","108.27","46","84","21","0","0","","","","","","","","","","","","","","","","",""
"45': 2 x 7' ME @ LT","Bike","We are focusing on hill climbs today so watch the changes in cadence. Ride 90-100 rpm unless otherwise stated . 10' WU . 5' tempo @ 65-75 rpm 5' AR->AeT @ 100+ rpm . 2 x (7' LT @ 65-75 rpm + 3' AR->AeT @ 100+ rpm) . 5' CD","0.75","","2016-07-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-07-01","","5482.259765625","","","","","0.500760837131076","3.04099988937378","","74","","","","","","0.833216334820602","37.84","","","","","","","","","","","","","","","","","","","","","",""
"50': 5x2' Hill Repeats","Bike","Hill repeats inside or outside. 20' WU Build to tempo at the end . Repeat 5 times. Build each climb. Start @ tempo and work up to MAX effort. Last one is the special one 2' hill climb @ 65-75 rpm 2' Easy recovery @ 95-105 rpm . 10' Aerobic->CD","0.833333333333333","","2016-07-02","","48374.6796875","232","594","1149.646","","1.37715277777778","9.75699996948242","","92","","141","160","","","0.885413257178691","107.17","2","32","48","0","0","","","","","","10","7","27","28","7","3","","","","","",""
"","Bike","","","","2016-07-02","","3237.23999023438","","","","","0.220513882107205","4.07800006866455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-07-02","","2016.28002929688","","","","","0.509428337944879","1.09899997711182","","25","","","","","","0.307961929449922","1.49","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-07-03","","978.159973144531","","","","","0.274756673177083","0.989000022411346","","20","","","","","","0.277007113106354","0.58","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-07-03","","8063.81005859375","","","","","0.706800265842014","3.16899991035461","","76","","","","","","0.895888845857028","62.31","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Playing in the ocean","","","2016-07-04","","1371.59999791517","","","","","0.333333333333333","1.14299999826264","","","","","","","","0.320168066740235","1.09","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-07-04","","12911.099609375","","","","","1.06234802246094","3.37599992752075","","75","","","","","","0.939033473221592","103.94","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Surfing","0.75","","2016-07-05","","1470.57995605469","","","","","0.71980224609375","0.568000018596649","","13","","","","","","0.158966176240379","0.29","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy commute home","1.5","","2016-07-06","","40217.48828125","173","584","897.069","","1.44322916666667","7.74100017547607","","87","","129","171","","","0.749921071085138","80.71","15","53","16","3","0","","","","","","35","25","11","7","4","5","","","","","",""
"","Bike","Fun ride to work","0.666666666666667","","2016-07-07","","17974.2109375","156","584","356.944","","0.634402804904514","7.86999988555908","","90","","129","160","","","0.671309820729788","28.26","5","27","6","0","0","","","","","","18","12","4","2","1","1","","","","","",""
"","Bike","Ride home...hammer this shit out of the heat","1.25","","2016-07-07","","38597.01953125","233","758","1069.032","","1.2735205078125","8.41899967193604","","89","","146","175","","","0.999038906518381","126.46","3","27","26","21","0","","","","","","18","13","9","10","11","15","","","","","",""
"2800yds: (Aerobic distance + 100 @ 2 seconds faster)","Swim","Going to mix it up with a little bit of speed at the end of each duration. The idea is for you to make sure that your pacing is correct. Don't go out to fast. Find a nice rhythm! The 100 pace at the end of each distance should be quicker by at least 2 seconds). . 400 Free 1:00 300 Pull :45 200 Free :30 100 Build :20 . 600 (500 smooth & easy + 100 faster) 1:00 500 (400 smooth & easy + 100 faster) 1:00 400 (300 smooth & easy + 100 faster) 1:00 300 (200 smooth & easy + 100 faster) 1:00 . 100 CD","0.916666666666667","","2016-07-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-07-09","","2650","","","","","0.572123890982734","1.28493695081067","","27","","","","","","0.360400241619612","2.68","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-07-09","","3578.080078125","","","","","0.284506395128038","3.49300003051758","","75","","","","","","0.971388134299395","28.81","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-07-09","","50158.23828125","153","522","1056.505","","1.92729139539931","7.22900009155273","","86","","126","161","","","0.666108152150437","85.51","22","78","16","0","0","","","","","","51","37","17","6","2","3","","","","","",""
"","Bike","","","","2016-07-10","","43542.48828125","","","","","2.12251383463542","5.69799995422363","","","","120","149","","","0.598643521361408","85.89","42","81","3","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-07-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Mountain Bike to Wakefield","1.25","","2016-07-12","","26180.5390625","","","","","1.23839192708333","5.87200021743774","","","","110","135","","","0.596166408217352","49.03","54","21","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride to work","0.666666666666667","","2016-07-13","","17987.849609375","172","496","407.991","","0.659701402452257","7.57399988174438","","88","","118","149","","","0.714538421461284","33.25","15","23","1","0","0","","","","","","15","13","7","2","1","2","","","","","",""
"2100yds: 2x800","Swim","Long stuff. Nothing crazy, just steady swimming. Get some good tunes in your mind and be consistent. . 800 Free WU (alternate 150 free + 50 choice, repeat) 1:00 400 IM 800 Strong (faster than 800 pull) 1:00 . 100 CD","0.5","","2016-07-13","","2011.68005371094","","","","","0.502031114366319","1.11251460198102","","23","","","","","","0.311786680833557","1.52","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride home....12 x stomps","1.25","","2016-07-13","","36090.73046875","181","711","827.994","","1.27378472222222","7.86999988555908","","88","","133","169","","","0.812839223268214","83.74","8","45","20","3","0","","","","","","30","22","11","5","2","7","","","","","",""
"","Run","Run to pool","0.0833333333333333","","2016-07-13","","830.330017089844","","","","","0.0721661122639974","3.19600009918213","","76","","","","","","0.904494084399693","6.13","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run from pool","0.0833333333333333","","2016-07-13","","824.340026855469","","","","","0.0761519453260634","3.00699996948242","","75","","","","","","0.799927737875931","5.06","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to Hans Point Pool from Smithsonian Metro","0.166666666666667","","2016-07-14","","2060.48999023438","","","","","0.164713049994575","3.47499990463257","","76","","","","","","0.923139574429572","14.86","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Teaching Edelstein some skills in the long course pool","0.25","","2016-07-14","","1200","","","","","0.249013334380256","1.33785975885078","","29","","","","","","0.374962577158194","1.31","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run from Hans Point Pool to Smithsonian Metro","0.166666666666667","","2016-07-14","","2189.47998046875","","","","","0.17330083211263","3.5090000629425","","76","","","","","","0.969394048425074","17.27","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Shakeout ride around Cape May","1","","2016-07-15","","30577.5454599587","","","","","1","8.49376262776631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Ocean box swims","0.416666666666667","","2016-07-16","","1403.4599609375","","","","","0.382630004882813","1.01900005340576","","30","","","","","","0.285397580532932","0.89","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition run","0.25","","2016-07-16","","3288.5400390625","","","","","0.263509436713325","3.46700000762939","","75","","","","","","0.961106164644857","26.09","","","","","","","","","","","","","","","","","","","","","",""
"60' FTP Test","Bike","New FTP Test: 3' MAX + 10' easy + 20' max sustained effort","1.25","","2016-07-16","","42853.58984375","258","500","1169.58","","1.26153442382813","9.43599987030029","","93","","140","178","","","1.0071398340603","127.09","3","46","8","19","0","","","","","","7","3","17","23","12","13","","","","","",""
"","Bike","Easy ride around Cape May with Dave B","1.5","","2016-07-17","","36414.5","148","758","697.922","","1.31668809678819","7.68200016021729","","88","","112","146","","","0.627321108186774","51.47","49","30","1","0","0","","","","","","34","31","9","3","1","1","","","","","",""
"","Swim","Ocean box swims with Dave B","0.416666666666667","","2016-07-17","","1676.25","","","","","0.435043063693576","1.07000005245209","","27","","","","","","0.299802897122419","1.17","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition run","0.333333333333333","","2016-07-17","","4356.83984375","","","","","0.344010823567708","3.51799988746643","","75","","","","","","0.966700335642067","34.69","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Recovery Ocean Swim","0.166666666666667","","2016-07-18","","645.469970703125","","","","","0.166996663411458","1.07400000095367","","21","","","","","","0.300744387590185","0.45","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Super hot aerobic run to ferry & back","0.666666666666667","","2016-07-18","","8185.72021484375","","","","","0.668404134114583","3.40199995040894","","74","","","","","","0.944567827214454","65.34","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery mountain bike","1.16666666666667","","2016-07-19","","26389.23046875","","","","","1.18054863823785","6.20900011062622","","","","120","144","","","0.601639701953913","47.55","26","44","1","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride to work","0.666666666666667","","2016-07-20","","18000.6796875","179","546","430.875","","0.670354139539931","7.45900011062622","","90","","120","151","","","0.745131560405161","36.84","12","27","1","0","0","","","","","","13","13","8","3","1","2","","","","","",""
"","Bike","Tempo efforts on road bike during commute home","1.33333333333333","","2016-07-20","","38615.87890625","208","648","986.722","","1.31907755533854","8.13199996948242","","90","","131","164","","","0.885925515683669","102.89","11","49","18","1","0","","","","","","20","18","16","11","6","8","","","","","",""
"","Run","Hilly run with co-worker","0.75","","2016-07-21","","9664.76953125","","","","","0.772886962890625","3.47399997711182","","74","","","","","","0.962284325541847","78.82","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Shakeout ride around Cape May","1","","2016-07-22","","32346.359375","199","460","743.42","","1.03790276421441","8.6569995880127","","92","","129","155","","","0.788771191233445","64.01","8","44","10","0","0","","","","","","10","22","15","13","2","1","","","","","",""
"","Swim","Ocean swim. Half with current, half against","0.416666666666667","","2016-07-22","","1547.28002929688","","","","","0.448751118977865","0.958000004291534","","28","","","","","","0.268282694016505","0.87","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Aerobic ride in the heat. Real feel 105","2","","2016-07-23","","58205.55078125","168","676","1208.872","","2.00083889431424","8.08100032806396","","91","","128","167","","","0.720807075540034","103.65","16","93","10","1","0","","","","","","38","43","25","9","2","3","","","","","",""
